HCPCS_Cd,underpaid_rows,total_estimated_recovery,avg_gap_pct,avg_confidence,critical_or_high_count
35903,5,11390.36,-20.66,0.3766,0
36160,1,11356.82,-53.03,0.2202,0
88177,68,11354.68,-11.06,0.7045,0
63091,8,11351.82,-34.69,0.4138,0
62272,18,11293.04,-25.94,0.3262,0
46910,6,11273.6,-18.71,0.4178,0
31572,2,11273.26,-60.59,0.3017,0
50387,2,11248.98,-42.32,0.4492,0
36522,20,11212.39,-7.11,0.4619,0
77071,99,11187.27,-5.47,0.7272,0
25028,3,11180.65,-43.21,0.6414,0
98967,86,11147.36,-12.76,0.296,0
63662,2,11125.22,-50.75,0.3724,0
27600,3,11124.52,-50.92,0.6429,0
64585,16,11103.48,-38.36,0.2242,0
93463,81,11096.93,-5.04,0.56,0
64617,11,11071.77,-9.38,0.2259,0
68335,3,11039.79,-5.53,0.1,0
35201,3,11036.59,-22.18,0.4832,0
93980,17,11022.24,-23.89,0.6394,0
92575,6,10994.09,-7.77,0.1476,0
93784,113,10952.79,-6.68,0.2563,0
62225,1,10922.64,-10.29,0.71,0
24685,5,10900.42,-27.46,0.4734,0
21080,5,10886.3,-5.17,0.145,0
78483,3,10798.55,-58.31,0.986,0
50684,10,10699.08,-47.14,0.7949,0
G0109,96,10694.89,-2.52,0.8655,0
26516,2,10653.81,-52.62,0.6994,0
68130,3,10636.68,-35.95,0.3176,0
51040,18,10609.41,-15.79,0.3334,0
33234,7,10605.02,-20.0,0.3981,0
67331,16,10529.08,-14.59,0.3034,0
23397,2,10502.52,-32.77,0.3558,0
69140,1,10491.78,-51.05,0.3404,0
46946,18,10456.12,-6.58,0.2833,0
52275,6,10435.65,-10.75,0.078,0
95249,90,10421.71,-4.9,0.1869,0
67825,12,10414.95,-4.91,0.2638,0
32504,1,10375.44,-18.09,0.4473,0
21012,3,10373.7,-43.61,0.5,0
22905,1,10353.51,-42.65,0.1291,0
27695,2,10349.02,-55.65,0.7047,0
92132,61,10345.84,-24.85,0.3184,0
98966,128,10333.75,-13.34,0.3213,0
28190,19,10333.31,-8.89,0.213,0
36221,7,10320.99,-38.5,0.4678,0
93352,268,10315.62,-5.08,0.6202,0
28112,3,10285.06,-40.32,0.5057,0
72285,4,10229.64,-37.7,0.9514,0
61800,53,10219.99,-5.73,0.2611,0
62305,31,10217.32,-7.59,0.2313,0
92071,172,10165.9,-4.32,0.2506,0
61156,1,10154.49,-10.99,0.6361,0
44130,1,10143.51,-47.36,0.3408,0
21925,3,10078.24,-45.59,0.6905,0
78111,8,10077.43,-80.84,0.9963,0
43497,15,10073.47,-4.95,0.247,0
27438,2,10050.13,-30.0,0.446,0
44111,1,10015.14,-52.51,0.2263,0
58340,22,10012.0,-12.2,0.2107,0
62192,1,9993.07,-70.41,0.377,0
22869,14,9991.14,-9.97,0.6216,0
97761,10,9951.75,-13.26,0.2349,0
35703,2,9943.55,-46.7,0.521,0
26508,2,9941.34,-50.45,0.3445,0
G0397,21,9880.81,-10.81,0.3053,0
92571,39,9872.18,-9.28,0.1102,0
57452,14,9856.6,-18.34,0.3728,0
26951,4,9831.26,-19.23,0.4618,0
51840,1,9812.95,-52.2,0.4048,0
38770,2,9812.69,-49.06,0.4058,0
50593,23,9803.56,-5.52,0.3332,0
20525,2,9772.94,-37.44,0.5926,0
22510,13,9760.57,-9.18,0.6754,0
67923,4,9737.57,-24.37,0.2783,0
95928,6,9725.45,-53.38,0.5529,0
G2011,91,9706.65,-10.42,0.4751,0
92547,323,9702.67,-5.83,0.3247,0
94617,15,9697.86,-40.53,0.5437,0
35656,3,9672.81,-9.42,0.3916,0
44680,1,9668.54,-58.12,0.4337,0
21240,2,9660.52,-32.92,0.3682,0
24357,1,9657.73,-50.53,0.6702,0
27658,2,9656.22,-51.26,0.6883,0
28240,2,9620.02,-51.93,0.4886,0
16025,1,9596.67,-57.76,0.2224,0
73010,47,9595.2,-34.1,0.8877,0
93226,63,9570.1,-10.1,0.1879,0
28260,3,9555.03,-48.98,0.7022,0
23065,2,9520.06,-42.4,0.1737,0
57426,2,9480.63,-51.08,0.425,0
36600,93,9472.33,-6.61,0.2246,0
78645,2,9465.97,-87.68,0.9424,0
48140,5,9442.97,-10.35,0.1898,0
11011,1,9427.52,-18.5,0.3477,0
27340,3,9421.33,-51.18,0.852,0
67027,1,9413.24,-53.83,0.4006,0
92537,18,9413.18,-43.04,0.3249,0
61601,1,9387.53,-24.51,0.3023,0
21550,7,9332.52,-16.88,0.1826,0
45172,5,9321.12,-20.22,0.36,0
62367,72,9289.22,-10.96,0.6053,0
49651,6,9285.98,-20.25,0.424,0
55845,3,9268.57,-18.69,0.2112,0
60512,13,9251.67,-17.79,0.3023,0
69110,3,9243.39,-40.18,0.2437,0
74210,11,9237.59,-59.31,0.9699,0
G0323,17,9228.0,-6.63,0.2604,0
66130,3,9204.56,-34.15,0.3944,0
31526,10,9127.52,-31.64,0.2888,0
53601,3,9094.21,-32.57,0.3817,0
12044,5,9044.5,-41.5,0.7112,0
36820,5,9025.88,-9.09,0.4214,0
64520,12,9009.66,-13.06,0.1872,0
64726,2,8993.46,-53.73,0.2161,0
28086,3,8977.76,-41.54,0.5267,0
22534,4,8977.64,-45.79,0.3975,0
25260,1,8967.5,-53.55,0.6877,0
37193,5,8959.92,-12.63,0.377,0
61650,4,8954.28,-26.6,0.3227,0
68750,1,8947.64,-49.07,0.6416,0
28126,2,8930.41,-31.91,0.2905,0
25332,1,8924.28,-23.67,0.4057,0
29905,2,8921.5,-58.83,0.5541,0
33572,5,8884.98,-38.05,0.5483,0
26105,1,8864.94,-53.94,0.5575,0
15101,14,8853.65,-6.5,0.4143,0
63663,7,8849.32,-19.59,0.5059,0
62273,5,8845.04,-19.18,0.2768,0
21194,1,8823.99,-51.79,0.2424,0
36800,51,8814.68,-8.69,0.3353,0
92950,55,8801.27,-5.78,0.5008,0
55880,18,8764.48,-3.16,0.1465,0
78266,3,8758.64,-83.53,0.9896,0
96904,14,8739.61,-10.88,0.1841,0
63661,8,8738.48,-23.31,0.4073,0
G0084,6,8708.28,-14.7,0.3917,0
11600,10,8693.58,-30.74,0.5715,0
27048,3,8679.91,-30.91,0.5807,0
29870,2,8663.69,-49.73,0.7989,0
35011,4,8658.38,-9.38,0.3531,0
49322,3,8656.1,-35.76,0.3597,0
24065,3,8650.81,-20.69,0.1569,0
31240,14,8627.12,-29.29,0.4478,0
28264,2,8601.83,-51.51,0.7364,0
64630,3,8566.27,-39.27,0.3268,0
66830,3,8553.2,-32.49,0.3005,0
92603,61,8550.53,-6.08,0.2103,0
47142,1,8498.05,-13.65,0.2289,0
26080,3,8491.74,-41.94,0.5821,0
27365,2,8487.01,-10.81,0.1434,0
28665,2,8484.97,-55.78,0.1469,0
28200,4,8434.73,-38.94,0.5065,0
47490,35,8425.65,-5.44,0.3334,0
11446,4,8422.76,-31.79,0.5726,0
95962,18,8413.98,-8.84,0.3417,0
19302,9,8409.1,-4.13,0.1753,0
23333,2,8385.43,-73.71,0.8583,0
92228,67,8373.01,-22.25,0.2379,0
22327,3,8365.16,-15.35,0.1676,0
24498,1,8329.01,-54.33,0.7678,0
44366,16,8320.53,-14.67,0.36,0
69450,2,8305.28,-47.19,0.3767,0
36483,27,8241.86,-5.47,0.3887,0
41130,1,8232.76,-51.54,0.2601,0
27635,1,8197.14,-52.0,0.7346,0
95921,7,8195.67,-26.59,0.4937,0
49423,46,8193.63,-12.73,0.6366,0
37616,1,8192.39,-50.53,0.5304,0
22858,8,8176.8,-15.17,0.6049,0
67414,1,8169.55,-38.15,0.1827,0
67005,3,8161.01,-45.32,0.2463,0
15792,7,8119.27,-15.18,0.4512,0
45350,10,8109.67,-9.22,0.3717,0
78201,3,8101.4,-83.14,0.9293,0
26565,2,8085.46,-55.81,0.6153,0
67218,8,8083.3,-3.83,0.2029,0
92998,3,8047.78,-5.65,0.3156,0
43611,1,8035.28,-52.15,0.2496,0
35261,1,8027.97,-50.11,0.4392,0
29846,3,8000.5,-34.47,0.7348,0
96165,33,7944.69,-10.96,0.6926,0
28310,3,7925.74,-48.54,0.867,0
21011,8,7912.02,-19.3,0.3627,0
52630,5,7874.82,-23.82,0.2674,0
49060,1,7863.38,-47.54,0.4662,0
35631,1,7852.5,-24.93,0.5447,0
93270,384,7821.96,-7.95,0.2188,0
27066,1,7781.16,-52.48,0.5883,0
27138,2,7778.59,-11.33,0.181,0
22226,4,7764.21,-29.13,0.4662,0
15822,2,7754.83,-24.39,0.476,0
95808,2,7746.88,-77.17,0.258,0
28615,2,7741.59,-19.5,0.4088,0
26850,2,7738.58,-36.97,0.6013,0
36571,9,7736.05,-9.03,0.4031,0
27248,2,7730.79,-42.85,0.7416,0
49525,4,7675.37,-27.09,0.415,0
21082,2,7665.55,-5.55,0.2086,0
64600,1,7654.88,-30.23,0.0778,0
33975,2,7624.99,-26.98,0.4349,0
54450,4,7619.37,-17.92,0.3438,0
94644,28,7595.56,-7.01,0.183,0
47382,19,7572.1,-3.75,0.3013,0
35600,19,7499.54,-14.3,0.3967,0
30435,1,7498.26,-50.08,0.5997,0
94016,72,7494.65,-5.58,0.3007,0
15773,2,7489.84,-26.32,0.5144,0
69645,2,7489.04,-21.6,0.2013,0
27091,1,7478.7,-42.93,0.2415,0
69720,1,7405.95,-51.16,0.3546,0
77285,1,7346.04,-82.29,0.9426,0
96371,2,7335.61,-12.86,0.3751,0
43287,2,7310.99,-9.1,0.2042,0
61512,4,7293.17,-4.34,0.2448,0
31000,7,7243.41,-36.89,0.4322,0
G0514,18,7233.4,-11.9,0.4109,0
11970,3,7232.74,-33.22,0.4753,0
21812,2,7212.79,-28.99,0.5791,0
26992,1,7205.39,-29.25,0.5444,0
56605,36,7195.92,-14.99,0.5167,0
35271,1,7174.88,-44.58,0.4162,0
69436,23,7161.79,-13.23,0.2662,0
15945,1,7157.08,-33.37,0.2678,0
67805,3,7125.76,-19.28,0.1316,0
29700,15,7120.54,-25.66,0.4445,0
52354,12,7090.23,-4.46,0.2269,0
72194,5,7068.6,-42.54,0.3984,0
21337,2,7059.4,-48.84,0.1776,0
29830,2,7050.82,-50.04,0.7308,0
96522,4,7043.76,-4.28,0.244,0
77262,64,6998.65,-4.0,0.2657,0
27065,1,6976.53,-50.17,0.7873,0
44620,3,6974.72,-20.77,0.3623,0
12020,6,6969.94,-14.68,0.4861,0
38747,10,6968.4,-19.29,0.4314,0
37617,1,6938.95,-37.15,0.4951,0
27676,2,6930.67,-49.45,0.6721,0
30100,1,6891.42,-52.05,0.6799,0
44110,2,6840.97,-28.54,0.3006,0
61864,6,6815.16,-30.99,0.373,0
54200,12,6805.07,-6.35,0.2774,0
42842,1,6765.93,-52.25,0.496,0
95721,30,6727.76,-4.93,0.2725,0
34490,1,6727.39,-57.54,0.4894,0
12014,3,6720.97,-53.88,0.7163,0
76514,231,6718.77,-7.56,0.947,0
23066,2,6686.94,-51.11,0.8471,0
99447,121,6668.65,-5.46,0.5215,0
27614,2,6662.7,-25.95,0.5823,0
49084,7,6646.77,-48.51,0.6444,0
34812,5,6641.38,-38.24,0.4433,0
36014,9,6635.83,-33.69,0.4298,0
49185,4,6633.72,-4.25,0.4219,0
21556,1,6613.84,-16.3,0.1366,0
91111,1,6612.3,-92.49,0.7978,0
57511,1,6608.11,-27.73,0.2563,0
62282,6,6591.1,-13.6,0.1635,0
92313,17,6591.07,-13.33,0.3621,0
28035,4,6565.94,-22.55,0.5225,0
92072,18,6552.55,-8.1,0.269,0
50436,5,6539.02,-49.86,0.2981,0
34714,10,6532.26,-14.5,0.4047,0
61623,3,6527.73,-28.09,0.2944,0
80504,54,6513.12,-5.39,0.5766,0
28890,3,6502.34,-7.57,0.2113,0
53450,1,6485.49,-46.78,0.1988,0
43240,7,6466.21,-13.53,0.3672,0
44050,1,6451.18,-43.34,0.3384,0
33977,1,6418.2,-41.09,0.4111,0
92620,10,6414.06,-4.66,0.1698,0
24102,1,6404.41,-51.49,0.7459,0
86079,56,6390.43,-4.85,0.4668,0
26125,16,6388.6,-6.64,0.5234,0
63620,6,6386.25,-2.49,0.2546,0
61697,1,6385.78,-9.31,0.2314,0
25607,9,6372.84,-7.78,0.3402,0
57287,2,6369.96,-39.24,0.2708,0
74400,4,6346.45,-58.85,0.6926,0
33263,7,6322.76,-11.09,0.3323,0
50230,3,6318.81,-15.05,0.2447,0
23930,2,6296.33,-20.19,0.447,0
31632,105,6290.99,-5.25,0.2392,0
G0459,5,6275.79,-8.77,0.2449,0
67971,2,6274.54,-27.3,0.3568,0
25605,8,6259.07,-9.61,0.4604,0
75756,2,6242.98,-57.85,0.5229,0
43279,1,6241.62,-25.12,0.23,0
66020,6,6229.48,-20.26,0.2191,0
67105,22,6225.72,-4.54,0.1248,0
92512,15,6218.87,-7.65,0.2908,0
28261,1,6218.07,-38.02,0.5261,0
47800,2,6217.92,-18.35,0.2548,0
78494,3,6212.07,-64.4,0.9831,0
22102,2,6192.18,-26.5,0.4952,0
15155,1,6191.21,-41.5,0.4713,0
12021,7,6186.72,-12.01,0.3714,0
43333,2,6174.5,-13.97,0.201,0
33289,28,6173.15,-4.32,0.3385,0
29838,1,6166.93,-42.92,0.7476,0
19328,2,6157.03,-41.09,0.5024,0
63051,4,6154.18,-5.42,0.2117,0
32150,1,6145.12,-48.02,0.3749,0
61458,3,6132.33,-3.41,0.1898,0
31635,5,6124.89,-32.76,0.3874,0
67801,12,6085.72,-6.44,0.1906,0
75889,13,6085.38,-38.63,0.9908,0
29105,43,6069.69,-12.26,0.2707,0
92274,8,6040.86,-45.46,0.5,0
28150,1,6021.06,-23.83,0.2234,0
51736,67,6018.83,-26.96,0.5873,0
62147,1,6014.33,-33.04,0.4025,0
64864,1,5997.11,-43.96,0.382,0
40654,2,5988.0,-37.72,0.3023,0
91133,1,5985.97,-89.41,0.2602,0
44145,3,5984.91,-10.08,0.2065,0
10030,14,5976.85,-10.63,0.5389,0
28262,3,5962.1,-11.78,0.1685,0
19000,18,5957.52,-26.29,0.652,0
68115,4,5956.15,-24.12,0.1286,0
37214,6,5914.24,-38.22,0.4358,0
70160,16,5911.18,-35.76,0.7656,0
38308,2,5910.57,-46.78,0.4589,0
57155,3,5904.96,-32.56,0.3292,0
20250,2,5890.93,-51.77,0.8899,0
58541,1,5890.26,-50.25,0.4702,0
27275,2,5871.59,-34.17,0.3398,0
37185,25,5860.76,-4.75,0.3493,0
27625,1,5831.1,-48.26,0.7429,0
27513,2,5817.53,-18.4,0.1988,0
15110,2,5814.28,-18.74,0.2836,0
29862,2,5805.28,-21.03,0.3493,0
74425,1,5801.46,-76.05,0.9218,0
G0124,127,5801.41,-4.43,0.417,0
15111,1,5758.91,-36.33,0.5173,0
66505,1,5757.2,-44.26,0.1997,0
44160,3,5733.58,-9.12,0.2134,0
76816,7,5711.29,-50.06,0.9037,0
43117,1,5700.13,-16.45,0.2732,0
65815,1,5699.74,-29.16,0.1317,0
75901,2,5690.04,-86.67,0.897,0
95722,16,5686.41,-5.78,0.2188,0
40810,4,5664.91,-23.76,0.1584,0
40840,1,5654.78,-52.59,0.3504,0
39560,1,5652.11,-50.65,0.6203,0
67110,10,5630.18,-3.64,0.2616,0
37609,18,5629.28,-8.56,0.3539,0
75809,7,5625.99,-63.72,0.9597,0
G0102,112,5623.29,-6.88,0.4655,0
45111,1,5606.76,-43.23,0.3731,0
94680,12,5598.31,-65.95,0.3903,0
27686,1,5591.52,-34.52,0.3897,0
53852,2,5589.43,-7.59,0.285,0
62292,1,5545.29,-30.79,0.3899,0
45393,2,5544.8,-27.34,0.4958,0
25076,1,5530.4,-54.0,0.518,0
53447,3,5527.34,-11.37,0.1666,0
95930,10,5492.18,-49.83,0.3423,0
23184,1,5489.41,-39.57,0.641,0
73206,3,5476.94,-59.92,0.9603,0
28090,4,5463.86,-22.13,0.3916,0
96004,17,5458.45,-4.34,0.1843,0
92563,22,5425.4,-7.19,0.113,0
21555,5,5422.9,-21.3,0.3843,0
28080,4,5397.77,-9.35,0.2282,0
46900,4,5397.19,-16.62,0.2059,0
28192,4,5384.13,-15.73,0.2447,0
45333,3,5382.2,-32.99,0.4851,0
52450,3,5362.53,-19.17,0.3658,0
37223,3,5358.02,-7.41,0.4168,0
36512,28,5339.27,-4.47,0.3343,0
41135,1,5296.25,-19.91,0.147,0
78121,5,5289.78,-73.16,0.9897,0
15620,3,5289.74,-44.31,0.4375,0
45379,1,5284.38,-81.76,0.8288,0
32668,7,5277.5,-37.02,0.4214,0
92613,33,5271.32,-5.42,0.2242,0
95149,3,5261.81,-12.38,0.3096,0
28315,2,5257.14,-53.01,0.5863,0
27386,1,5257.07,-50.92,0.7443,0
44180,4,5255.36,-9.1,0.253,0
61880,2,5252.38,-25.55,0.4715,0
15772,14,5245.37,-6.95,0.3655,0
41100,13,5231.68,-13.49,0.311,0
15277,7,5221.12,-14.98,0.4855,0
28225,3,5216.65,-34.7,0.6143,0
93024,6,5209.44,-30.93,0.8503,0
94626,13,5194.14,-3.35,0.4094,0
40820,9,5189.6,-8.91,0.2588,0
10009,14,5185.54,-14.76,0.5146,0
31040,1,5185.11,-49.71,0.4129,0
27230,4,5173.14,-5.96,0.5171,0
37222,7,5166.7,-6.15,0.3401,0
57454,19,5143.48,-8.87,0.3381,0
55150,1,5140.3,-51.51,0.3369,0
27000,5,5136.81,-13.67,0.5861,0
47532,3,5130.27,-51.78,0.6071,0
50080,4,5108.65,-10.52,0.2917,0
52334,3,5096.83,-53.87,0.3965,0
95801,5,5096.79,-36.61,0.6835,0
96377,120,5090.19,-4.2,0.5401,0
27005,1,5083.57,-49.05,0.7959,0
92066,22,5060.64,-3.56,0.8249,0
36254,1,5055.19,-14.5,0.4191,0
57061,3,5047.02,-25.01,0.2948,0
66720,1,5046.74,-53.08,0.2539,0
28208,2,5045.03,-48.43,0.4313,0
33265,4,5037.82,-6.71,0.419,0
49255,1,5037.0,-50.43,0.395,0
34707,1,5030.73,-25.77,0.4536,0
74280,5,5012.4,-48.9,0.8186,0
26455,1,5006.16,-48.45,0.7078,0
30468,1,4993.99,-12.51,0.3904,0
96912,3,4993.17,-2.93,0.4452,0
26070,1,4973.12,-54.43,0.3428,0
15786,6,4968.37,-9.83,0.5192,0
36908,16,4967.1,-5.63,0.3535,0
50688,18,4962.61,-12.91,0.3184,0
66680,1,4957.61,-55.72,0.2435,0
69145,3,4952.2,-5.87,0.087,0
31528,5,4948.79,-42.53,0.4049,0
46744,1,4927.82,-11.27,0.1785,0
45915,1,4888.2,-16.66,0.0799,0
62327,12,4881.91,-10.28,0.2806,0
G0082,4,4872.04,-14.39,0.2902,0
26034,1,4865.81,-56.85,0.7651,0
95869,3,4845.16,-70.59,0.864,0
43216,1,4830.68,-27.49,0.8972,0
44365,4,4828.99,-22.82,0.557,0
27238,3,4820.51,-6.92,0.564,0
45505,2,4819.34,-31.53,0.499,0
28104,2,4811.65,-44.89,0.7664,0
77091,96,4805.58,-3.67,0.314,0
27535,1,4788.65,-46.98,0.5811,0
61070,21,4756.14,-21.89,0.5264,0
31636,2,4743.69,-33.69,0.4612,0
46083,4,4743.29,-21.11,0.1854,0
49621,1,4739.34,-41.62,0.3902,0
92997,4,4730.49,-5.51,0.3073,0
88141,158,4722.29,-4.18,0.2746,0
19287,1,4704.7,-52.98,0.5949,0
58720,1,4691.29,-52.73,0.4273,0
21045,1,4663.01,-25.83,0.2026,0
49622,1,4661.82,-43.0,0.3976,0
26170,1,4653.83,-47.68,0.6966,0
29805,1,4652.5,-51.88,0.7562,0
22315,1,4639.91,-54.18,0.7381,0
58120,13,4635.17,-10.96,0.1905,0
58275,2,4609.15,-11.97,0.2283,0
64575,1,4605.47,-48.5,0.2052,0
62329,15,4603.51,-9.33,0.3133,0
19282,7,4600.02,-24.94,0.6689,0
37237,3,4590.22,-18.74,0.4239,0
32815,1,4584.63,-12.06,0.5194,0
51841,1,4577.63,-50.81,0.3996,0
27540,1,4575.55,-49.53,0.7422,0
74410,1,4559.3,-78.51,0.8962,0
10007,4,4554.09,-2.29,0.3609,0
97804,19,4549.87,-19.14,0.568,0
33949,9,4546.47,-5.32,0.3626,0
29280,34,4541.61,-12.26,0.6918,0
15778,2,4540.89,-45.96,0.5725,0
77048,2,4507.33,-61.25,0.7082,0
74251,2,4496.41,-78.75,0.9784,0
43280,5,4459.24,-6.22,0.182,0
24140,1,4456.45,-52.39,0.7317,0
28108,3,4453.37,-16.93,0.4866,0
20650,3,4440.11,-50.43,0.6491,0
35860,1,4428.5,-16.58,0.5124,0
77047,4,4421.55,-42.76,0.7788,0
46250,2,4407.47,-7.64,0.1298,0
38790,13,4395.93,-22.58,0.5127,0
25652,1,4392.44,-49.31,0.7579,0
21485,2,4391.31,-12.22,0.1465,0
50541,1,4380.79,-46.63,0.4582,0
44373,4,4379.27,-27.21,0.467,0
15853,109,4363.23,-10.76,0.5398,0
66762,5,4360.11,-6.32,0.1371,0
49002,1,4349.76,-23.82,0.237,0
31276,15,4344.08,-5.68,0.4457,0
30620,1,4343.31,-51.11,0.4933,0
32601,3,4337.87,-22.66,0.4194,0
23076,1,4331.91,-49.59,0.755,0
44015,6,4319.99,-30.32,0.5754,0
50240,3,4315.01,-5.84,0.212,0
28072,1,4313.3,-51.2,0.6822,0
42405,6,4299.8,-11.52,0.3272,0
86078,101,4284.79,-3.29,0.4719,0
15135,1,4262.38,-54.71,0.4767,0
95148,9,4254.07,-6.08,0.3794,0
57010,1,4241.34,-47.31,0.2943,0
29893,1,4238.4,-33.29,0.5862,0
36904,3,4224.45,-11.37,0.2861,0
56501,2,4221.55,-19.86,0.2526,0
31529,4,4217.72,-41.88,0.3505,0
27696,1,4208.25,-50.25,0.6318,0
70200,12,4162.3,-31.6,0.3573,0
27228,1,4161.28,-16.68,0.2116,0
21557,2,4152.48,-11.25,0.2113,0
27601,1,4144.66,-50.31,0.6079,0
44369,8,4141.43,-10.39,0.3549,0
42410,1,4127.79,-50.51,0.395,0
43232,3,4087.31,-33.16,0.6392,0
27047,1,4086.75,-57.18,0.1843,0
62320,7,4074.06,-12.24,0.2731,0
78630,2,4068.07,-84.39,0.9728,0
50431,4,4067.05,-30.98,0.6106,0
92521,7,4056.59,-14.61,0.1794,0
27045,1,4053.76,-27.31,0.6072,0
52290,2,4052.82,-39.46,0.4644,0
27381,1,4037.25,-40.23,0.5691,0
96167,17,4027.28,-11.79,0.3488,0
28555,1,4013.19,-42.96,0.7181,0
32667,8,4010.62,-21.04,0.4021,0
G2252,17,4002.7,-8.61,0.5922,0
28510,20,4001.5,-9.46,0.2642,0
32552,9,4001.39,-14.59,0.3872,0
78804,1,3996.06,-89.44,0.9876,0
26130,1,3990.22,-51.17,0.7459,0
92616,9,3981.68,-9.22,0.1158,0
90880,2,3980.63,-2.24,0.5896,0
93790,102,3948.93,-4.43,0.4316,0
23180,1,3944.53,-54.82,0.7381,0
61595,1,3940.77,-7.76,0.2197,0
91020,1,3940.5,-62.16,0.8563,0
63088,2,3917.64,-47.23,0.4236,0
46040,2,3906.22,-9.04,0.1425,0
24358,1,3904.58,-43.1,0.5646,0
50562,1,3889.89,-35.78,0.2744,0
15760,2,3889.52,-25.69,0.3475,0
15920,1,3881.32,-50.97,0.5167,0
27380,1,3881.2,-55.9,0.7513,0
96105,7,3877.29,-6.17,0.3185,0
33017,5,3875.55,-25.51,0.3948,0
95726,9,3870.48,-4.52,0.3016,0
27307,2,3866.03,-17.21,0.5493,0
21811,1,3850.69,-53.48,0.5519,0
92240,4,3835.41,-50.09,0.651,0
56821,15,3833.93,-8.5,0.3899,0
65430,23,3828.11,-7.58,0.507,0
42870,1,3824.74,-49.28,0.3844,0
49204,2,3805.16,-7.47,0.2268,0
92260,30,3797.22,-5.18,0.2026,0
49617,1,3791.23,-40.92,0.313,0
49411,4,3773.34,-27.79,0.6224,0
46320,2,3764.44,-28.48,0.3574,0
34203,1,3756.82,-19.17,0.4161,0
58953,1,3746.65,-13.59,0.2828,0
72127,4,3746.64,-47.15,0.7714,0
38700,1,3735.49,-34.43,0.3291,0
78215,2,3735.27,-80.88,0.966,0
64430,5,3732.86,-20.68,0.4943,0
43193,2,3723.25,-49.8,0.6931,0
36593,23,3678.35,-6.31,0.1983,0
68110,5,3672.36,-11.37,0.1658,0
68340,3,3659.67,-15.82,0.1902,0
30210,6,3642.66,-28.54,0.48,0
31241,2,3631.58,-25.52,0.3572,0
38380,1,3627.81,-49.96,0.484,0
G0104,7,3621.84,-31.66,0.5656,0
35702,1,3617.05,-54.58,0.4058,0
94002,17,3608.31,-9.95,0.5539,0
29131,5,3605.62,-16.97,0.446,0
61580,1,3599.24,-10.46,0.1694,0
27675,1,3592.26,-52.65,0.7787,0
26418,1,3591.56,-39.63,0.4984,0
15777,12,3582.46,-6.6,0.384,0
28045,1,3582.13,-51.47,0.3862,0
12004,3,3578.08,-32.91,0.791,0
67015,1,3575.65,-46.04,0.4493,0
36228,12,3558.61,-5.98,0.5008,0
70542,2,3554.99,-61.82,0.4523,0
61888,3,3518.25,-17.4,0.3598,0
67415,4,3512.99,-47.98,0.4856,0
62324,53,3504.03,-4.74,0.234,0
51045,1,3502.76,-61.55,0.2807,0
61026,2,3498.0,-33.89,0.3008,0
77372,3,3492.46,-6.17,0.0638,0
27792,1,3460.54,-45.07,0.7203,0
G0423,6,3456.52,-1.77,0.5554,0
96931,4,3454.38,-8.21,0.0754,0
52283,3,3449.86,-42.71,0.5171,0
54410,6,3442.53,-4.98,0.2192,0
28305,1,3433.21,-37.16,0.5121,0
85390,10,3432.55,-15.1,0.2778,0
72265,5,3426.32,-42.6,0.841,0
27641,1,3415.57,-46.43,0.7348,0
G0443,33,3393.98,-12.17,0.2393,0
33463,1,3391.4,-10.34,0.3837,0
47531,14,3387.29,-11.22,0.579,0
36516,1,3382.08,-5.89,0.3298,0
92587,7,3353.82,-46.75,0.2445,0
33866,7,3343.63,-3.99,0.4739,0
95717,41,3323.82,-2.16,0.4741,0
23700,4,3321.79,-29.17,0.613,0
36425,5,3310.94,-35.07,0.2882,0
58555,2,3306.43,-5.46,0.3199,0
98972,5,3263.91,-8.96,0.4003,0
92579,17,3249.83,-5.38,0.183,0
46700,1,3246.49,-41.84,0.3259,0
69540,3,3230.29,-17.27,0.1641,0
62326,10,3209.93,-16.67,0.2754,0
90472,93,3207.07,-6.07,0.2207,0
37615,1,3202.63,-46.82,0.3977,0
44500,51,3180.71,-15.13,0.4544,0
49400,5,3173.41,-27.06,0.4417,0
53660,12,3123.24,-13.57,0.4239,0
78466,2,3120.48,-75.01,0.9765,0
61790,2,3112.33,-5.92,0.2807,0
36596,8,3111.44,-30.73,0.6241,0
57230,1,3100.15,-49.05,0.4447,0
G0246,44,3094.94,-5.9,0.3034,0
10080,3,3083.7,-13.45,0.3893,0
50546,1,3070.43,-13.24,0.1173,0
96164,21,3070.04,-12.15,0.5434,0
46948,5,3063.85,-7.4,0.3227,0
G0085,2,3047.59,-14.11,0.1555,0
94619,2,3046.21,-33.49,0.1872,0
45317,2,3030.15,-25.04,0.2911,0
70482,3,3018.43,-26.84,0.458,0
31570,7,3014.54,-8.32,0.2683,0
25651,1,3006.64,-50.31,0.7517,0
76819,4,2991.56,-40.41,0.8332,0
43653,4,2973.75,-9.21,0.2533,0
27400,1,2967.66,-30.33,0.3638,0
72147,2,2953.0,-48.2,0.6257,0
25259,1,2937.09,-51.19,0.7735,0
27330,1,2931.61,-49.73,0.3726,0
26485,3,2925.73,-5.61,0.2195,0
56800,1,2917.76,-52.07,0.3897,0
15276,18,2910.81,-6.45,0.5231,0
68770,2,2906.96,-16.2,0.1641,0
28485,2,2904.44,-19.15,0.546,0
32556,15,2897.86,-8.16,0.4409,0
35351,1,2895.88,-13.25,0.4065,0
